measurement_id,component_id,lot_id_cmm,feature_name,nominal_value,upper_tolerance,lower_tolerance,measured_value,measurement_timestamp,cmm_machine_id,inspector_id,result,production_order_id,part_id,lot_id_erp,production_timestamp,quantity,machine_id,operator_id,shift,plant_code,status,pass_flag,z_score,anomaly_z,anomaly_iforest
M0003849,PART-017,LOT-03849,thickness,5,5.05,4.95,5.006,1/16/2024 11:08,CMM2,QC001,pass,PO003849,PART-017,LOT-03849,2024-01-16 00:08:00,276,M005,OP098,3,PLANT3,delayed,True,-0.7254095318645536,False,False
M0003850,PART-020,LOT-03850,angle,45,46.0,44.0,45.104,1/9/2024 4:55,CMM3,QC006,pass,PO003850,PART-020,LOT-03850,2024-01-07 19:55:00,29,M007,OP082,2,PLANT2,in_progress,True,0.5100259346743026,False,False
M0003851,PART-043,LOT-03851,thickness,5,5.05,4.95,5.02,1/3/2024 2:08,CMM2,QC019,pass,PO003851,PART-043,LOT-03851,2024-01-01 13:08:00,55,M012,OP027,1,PLANT2,completed,True,-0.7249781862480255,False,False
M0003852,PART-018,LOT-03852,flatness,0,0.1,0.0,-0.042,1/19/2024 21:58,CMM3,QC004,fail,PO003852,PART-018,LOT-03852,2024-01-19 18:58:00,230,M001,OP058,2,PLANT2,completed,False,-0.8809404370241164,False,False
M0003853,PART-037,LOT-03853,parallelism,0,0.1,0.0,0.024,1/30/2024 0:14,CMM3,QC002,pass,PO003853,PART-037,LOT-03853,2024-01-28 15:14:00,325,M009,OP037,2,PLANT3,in_progress,True,-0.878906950546198,False,False
M0003854,PART-018,LOT-03854,thickness,5,5.05,4.95,5.01,1/21/2024 1:44,CMM1,QC007,pass,PO003854,PART-018,LOT-03854,2024-01-19 09:44:00,241,M015,OP019,1,PLANT3,completed,True,-0.7252862902598314,False,False
M0003855,PART-004,LOT-03855,flatness,0,0.1,0.0,-0.005,1/26/2024 20:19,CMM3,QC015,fail,PO003855,PART-004,LOT-03855,2024-01-26 01:19:00,90,M009,OP083,3,PLANT3,completed,False,-0.8798004521804349,False,False
M0003856,PART-009,LOT-03856,thickness,5,5.05,4.95,5.006,1/25/2024 20:48,CMM3,QC013,pass,PO003856,PART-009,LOT-03856,2024-01-25 12:48:00,486,M003,OP089,1,PLANT3,completed,True,-0.7254095318645536,False,False
M0003857,PART-009,LOT-03857,outer_diameter,100,100.5,99.5,100.172,1/31/2024 7:49,CMM2,QC020,pass,PO003857,PART-009,LOT-03857,2024-01-30 16:49:00,133,M017,OP058,2,PLANT3,delayed,True,2.206693106886426,False,False
M0003858,PART-019,LOT-03858,bore_diameter,50,50.4,49.6,50.116,1/1/2024 11:13,CMM3,QC020,pass,PO003858,PART-019,LOT-03858,2024-01-01 01:13:00,96,M013,OP019,3,PLANT1,completed,True,0.6644476653913645,False,False
M0003859,PART-033,LOT-03859,width,10,10.1,9.9,9.962,1/5/2024 18:29,CMM3,QC010,pass,PO003859,PART-033,LOT-03859,2024-01-04 04:29:00,274,M009,OP089,3,PLANT2,delayed,True,-0.5727131836136041,False,False
M0003860,PART-030,LOT-03860,thickness,5,5.05,4.95,5.014,1/11/2024 12:22,CMM3,QC006,pass,PO003860,PART-030,LOT-03860,2024-01-11 08:22:00,424,M012,OP082,1,PLANT1,completed,True,-0.7251630486551089,False,False
M0003861,PART-011,LOT-03861,outer_diameter,100,100.5,99.5,99.989,1/11/2024 19:46,CMM3,QC011,pass,PO003861,PART-011,LOT-03861,2024-01-11 02:46:00,196,M015,OP003,3,PLANT1,completed,True,2.2010548034703805,False,False
M0003862,PART-011,LOT-03862,angle,45,46.0,44.0,45.024,1/30/2024 18:56,CMM3,QC020,pass,PO003862,PART-011,LOT-03862,2024-01-29 04:56:00,68,M018,OP018,3,PLANT3,completed,True,0.5075611025798563,False,False
M0003863,PART-007,LOT-03863,bore_diameter,50,50.4,49.6,50.01,1/27/2024 5:36,CMM1,QC011,pass,PO003863,PART-007,LOT-03863,2024-01-25 23:36:00,79,M014,OP009,3,PLANT3,completed,True,0.661181762866223,False,False
M0003864,PART-041,LOT-03864,flatness,0,0.1,0.0,-0.005,1/17/2024 21:34,CMM3,QC016,fail,PO003864,PART-041,LOT-03864,2024-01-15 21:34:00,197,M019,OP003,2,PLANT2,completed,False,-0.8798004521804349,False,False
M0003865,PART-026,LOT-03865,length,20,20.2,19.8,20.079,1/6/2024 7:58,CMM2,QC007,pass,PO003865,PART-026,LOT-03865,2024-01-06 04:58:00,472,M002,OP008,3,PLANT2,completed,True,-0.2610043548696865,False,False
M0003866,PART-015,LOT-03866,flatness,0,0.1,0.0,-0.003,1/4/2024 21:29,CMM1,QC015,fail,PO003866,PART-015,LOT-03866,2024-01-03 12:29:00,155,M014,OP053,1,PLANT1,completed,False,-0.8797388313780737,False,False
M0003867,PART-009,LOT-03867,outer_diameter,100,100.5,99.5,99.813,1/27/2024 12:22,CMM1,QC002,pass,PO003867,PART-009,LOT-03867,2024-01-26 13:22:00,144,M017,OP019,1,PLANT2,completed,True,2.1956321728625983,False,False
M0003868,PART-006,LOT-03868,thickness,5,5.05,4.95,4.993,1/10/2024 0:59,CMM2,QC015,pass,PO003868,PART-006,LOT-03868,2024-01-08 23:59:00,122,M005,OP073,3,PLANT3,delayed,True,-0.725810067079901,False,False
M0003869,PART-041,LOT-03869,parallelism,0,0.1,0.0,0.006,1/21/2024 17:38,CMM3,QC012,pass,PO003869,PART-041,LOT-03869,2024-01-20 10:38:00,55,M012,OP012,1,PLANT1,completed,True,-0.8794615377674485,False,False
M0003870,PART-017,LOT-03870,width,10,10.1,9.9,10.041,1/27/2024 3:28,CMM1,QC009,pass,PO003870,PART-017,LOT-03870,2024-01-25 05:28:00,386,M012,OP002,3,PLANT2,completed,True,-0.5702791619203383,False,False
M0003871,PART-028,LOT-03871,flatness,0,0.1,0.0,0.02,1/17/2024 0:05,CMM1,QC019,pass,PO003871,PART-028,LOT-03871,2024-01-15 19:05:00,134,M009,OP040,2,PLANT2,completed,True,-0.8790301921509204,False,False
M0003872,PART-020,LOT-03872,flatness,0,0.1,0.0,-0.028,1/31/2024 16:32,CMM2,QC019,fail,PO003872,PART-020,LOT-03872,2024-01-30 19:32:00,110,M005,OP057,2,PLANT2,delayed,False,-0.8805090914075882,False,False
M0003873,PART-041,LOT-03873,outer_diameter,100,100.5,99.5,100.414,1/14/2024 16:30,CMM3,QC010,pass,PO003873,PART-041,LOT-03873,2024-01-14 15:30:00,216,M001,OP014,2,PLANT3,completed,True,2.2141492239721265,False,True
M0003874,PART-016,LOT-03874,angle,45,46.0,44.0,45.088,1/1/2024 8:28,CMM1,QC018,pass,PO003874,PART-016,LOT-03874,2024-01-01 07:28:00,207,M016,OP093,1,PLANT3,completed,True,0.5095329682554134,False,False
M0003875,PART-014,LOT-03875,thickness,5,5.05,4.95,5.021,1/15/2024 14:38,CMM3,QC017,pass,PO003875,PART-014,LOT-03875,2024-01-15 01:38:00,271,M005,OP034,3,PLANT1,completed,True,-0.7249473758468449,False,False
M0003876,PART-027,LOT-03876,length,20,20.2,19.8,19.99,1/6/2024 7:44,CMM2,QC013,pass,PO003876,PART-027,LOT-03876,2024-01-04 18:44:00,271,M014,OP069,2,PLANT1,completed,True,-0.2637464805747581,False,False
M0003877,PART-021,LOT-03877,thickness,5,5.05,4.95,5.009,1/6/2024 5:55,CMM3,QC013,pass,PO003877,PART-021,LOT-03877,2024-01-05 14:55:00,403,M005,OP059,2,PLANT3,delayed,True,-0.7253171006610118,False,False
M0003878,PART-026,LOT-03878,flatness,0,0.1,0.0,0.028,1/23/2024 0:51,CMM3,QC014,pass,PO003878,PART-026,LOT-03878,2024-01-21 14:51:00,21,M017,OP051,2,PLANT2,completed,True,-0.8787837089414758,False,False
M0003879,PART-025,LOT-03879,flatness,0,0.1,0.0,0.041,1/16/2024 23:28,CMM3,QC016,pass,PO003879,PART-025,LOT-03879,2024-01-16 23:28:00,497,M013,OP020,3,PLANT1,completed,True,-0.8783831737261283,False,False
M0003880,PART-005,LOT-03880,flatness,0,0.1,0.0,0.035,1/29/2024 11:44,CMM2,QC004,pass,PO003880,PART-005,LOT-03880,2024-01-29 06:44:00,470,M015,OP053,1,PLANT3,completed,True,-0.8785680361332117,False,False
M0003881,PART-018,LOT-03881,width,10,10.1,9.9,10.029,1/29/2024 11:04,CMM3,QC020,pass,PO003881,PART-018,LOT-03881,2024-01-29 09:04:00,170,M016,OP060,1,PLANT1,completed,True,-0.5706488867345053,False,False
M0003882,PART-038,LOT-03882,thickness,5,5.05,4.95,4.995,1/5/2024 12:38,CMM2,QC010,pass,PO003882,PART-038,LOT-03882,2024-01-03 17:38:00,347,M007,OP047,2,PLANT1,completed,True,-0.7257484462775399,False,False
M0003883,PART-007,LOT-03883,thickness,5,5.05,4.95,4.99,1/24/2024 16:20,CMM2,QC002,pass,PO003883,PART-007,LOT-03883,2024-01-24 05:20:00,175,M017,OP073,3,PLANT2,delayed,True,-0.7259024982834428,False,False
M0003884,PART-010,LOT-03884,parallelism,0,0.1,0.0,0.011,1/7/2024 12:08,CMM2,QC011,pass,PO003884,PART-010,LOT-03884,2024-01-06 17:08:00,140,M011,OP035,2,PLANT1,completed,True,-0.8793074857615456,False,False
M0003885,PART-020,LOT-03885,length,20,20.2,19.8,20.062,1/21/2024 3:57,CMM1,QC002,pass,PO003885,PART-020,LOT-03885,2024-01-20 01:57:00,469,M013,OP071,3,PLANT1,delayed,True,-0.2615281316897563,False,False
M0003886,PART-010,LOT-03886,angle,45,46.0,44.0,44.926,1/6/2024 15:53,CMM1,QC018,pass,PO003886,PART-010,LOT-03886,2024-01-04 22:53:00,192,M014,OP033,3,PLANT3,completed,True,0.5045416832641596,False,False
M0003887,PART-023,LOT-03887,parallelism,0,0.1,0.0,0.036,1/8/2024 13:43,CMM2,QC011,pass,PO003887,PART-023,LOT-03887,2024-01-08 10:43:00,202,M009,OP074,1,PLANT1,completed,True,-0.8785372257320311,False,False
M0003888,PART-026,LOT-03888,outer_diameter,100,100.5,99.5,100.242,1/14/2024 4:54,CMM3,QC004,pass,PO003888,PART-026,LOT-03888,2024-01-13 13:54:00,430,M010,OP083,1,PLANT1,completed,True,2.208849834969067,False,False
M0003889,PART-007,LOT-03889,thickness,5,5.05,4.95,4.985,1/28/2024 20:58,CMM1,QC015,pass,PO003889,PART-007,LOT-03889,2024-01-28 20:58:00,272,M007,OP070,2,PLANT3,completed,True,-0.7260565502893458,False,False
M0003890,PART-010,LOT-03890,length,20,20.2,19.8,19.944,1/22/2024 3:22,CMM1,QC011,pass,PO003890,PART-010,LOT-03890,2024-01-22 02:22:00,147,M001,OP086,3,PLANT2,completed,True,-0.2651637590290647,False,False
M0003891,PART-015,LOT-03891,flatness,0,0.1,0.0,-0.005,1/17/2024 22:29,CMM3,QC004,fail,PO003891,PART-015,LOT-03891,2024-01-16 08:29:00,366,M019,OP037,1,PLANT3,in_progress,False,-0.8798004521804349,False,False
M0003892,PART-033,LOT-03892,bore_diameter,50,50.4,49.6,50.041,1/10/2024 20:15,CMM2,QC018,pass,PO003892,PART-033,LOT-03892,2024-01-09 03:15:00,390,M003,OP068,3,PLANT3,completed,True,0.662136885302821,False,False
M0003893,PART-027,LOT-03893,parallelism,0,0.1,0.0,-0.017,1/25/2024 10:22,CMM3,QC016,fail,PO003893,PART-027,LOT-03893,2024-01-25 10:22:00,31,M013,OP052,1,PLANT2,in_progress,False,-0.8801701769946018,False,False
M0003894,PART-002,LOT-03894,angle,45,46.0,44.0,46.33,1/18/2024 10:21,CMM1,QC020,fail,PO003894,PART-002,LOT-03894,2024-01-16 19:21:00,453,M004,OP013,2,PLANT1,completed,False,0.5477994865216924,False,False
M0003895,PART-011,LOT-03895,length,20,20.2,19.8,20.09,1/18/2024 22:18,CMM2,QC020,pass,PO003895,PART-011,LOT-03895,2024-01-17 21:18:00,179,M007,OP085,2,PLANT3,completed,True,-0.26066544045670015,False,False
M0003896,PART-047,LOT-03896,parallelism,0,0.1,0.0,0.014,1/10/2024 6:41,CMM3,QC013,pass,PO003896,PART-047,LOT-03896,2024-01-09 11:41:00,146,M001,OP016,1,PLANT3,completed,True,-0.8792150545580039,False,False
M0003897,PART-020,LOT-03897,width,10,10.1,9.9,10.001,1/30/2024 1:42,CMM2,QC003,pass,PO003897,PART-020,LOT-03897,2024-01-28 19:42:00,400,M017,OP055,2,PLANT1,in_progress,True,-0.5715115779675616,False,False
M0003898,PART-016,LOT-03898,flatness,0,0.1,0.0,-0.048,1/24/2024 16:29,CMM3,QC015,fail,PO003898,PART-016,LOT-03898,2024-01-23 14:29:00,92,M004,OP092,2,PLANT3,completed,False,-0.8811252994311998,False,False
M0003899,PART-033,LOT-03899,flatness,0,0.1,0.0,-0.044,1/19/2024 2:34,CMM1,QC018,fail,PO003899,PART-033,LOT-03899,2024-01-18 12:34:00,47,M002,OP026,1,PLANT1,completed,False,-0.8810020578264774,False,False
M0003900,PART-045,LOT-03900,flatness,0,0.1,0.0,0.009,1/11/2024 14:14,CMM1,QC008,pass,PO003900,PART-045,LOT-03900,2024-01-10 04:14:00,73,M020,OP058,3,PLANT3,in_progress,True,-0.8793691065639068,False,False
M0003901,PART-040,LOT-03901,bore_diameter,50,50.4,49.6,49.716,1/28/2024 21:09,CMM3,QC014,pass,PO003901,PART-040,LOT-03901,2024-01-28 12:09:00,487,M002,OP011,1,PLANT1,in_progress,True,0.652123504919133,False,False
M0003902,PART-003,LOT-03902,length,20,20.2,19.8,20.068,1/3/2024 5:25,CMM3,QC014,pass,PO003902,PART-003,LOT-03902,2024-01-01 14:25:00,127,M010,OP061,2,PLANT1,completed,True,-0.2613432692826729,False,False
M0003903,PART-049,LOT-03903,thickness,5,5.05,4.95,5.066,1/24/2024 7:10,CMM3,QC016,fail,PO003903,PART-049,LOT-03903,2024-01-23 14:10:00,402,M004,OP076,2,PLANT2,completed,False,-0.7235609077937188,False,False
M0003904,PART-036,LOT-03904,parallelism,0,0.1,0.0,0.126,1/20/2024 14:13,CMM1,QC009,fail,PO003904,PART-036,LOT-03904,2024-01-19 21:13:00,43,M004,OP081,2,PLANT2,in_progress,False,-0.875764289625779,False,False
M0003905,PART-010,LOT-03905,angle,45,46.0,44.0,44.947,1/17/2024 11:30,CMM1,QC015,pass,PO003905,PART-010,LOT-03905,2024-01-17 03:30:00,370,M020,OP097,3,PLANT1,completed,True,0.5051887016889518,False,False
M0003906,PART-017,LOT-03906,flatness,0,0.1,0.0,0.108,1/6/2024 21:36,CMM3,QC002,fail,PO003906,PART-017,LOT-03906,2024-01-05 11:36:00,317,M010,OP082,1,PLANT2,in_progress,False,-0.8763188768470295,False,False
M0003907,PART-022,LOT-03907,outer_diameter,100,100.5,99.5,100.385,1/18/2024 23:18,CMM3,QC008,pass,PO003907,PART-022,LOT-03907,2024-01-17 14:18:00,491,M001,OP081,2,PLANT1,completed,True,2.2132557223378897,False,True
M0003908,PART-029,LOT-03908,thickness,5,5.05,4.95,4.997,1/16/2024 22:09,CMM3,QC001,pass,PO003908,PART-029,LOT-03908,2024-01-16 12:09:00,134,M011,OP068,1,PLANT1,completed,True,-0.7256868254751788,False,False
M0003909,PART-002,LOT-03909,bore_diameter,50,50.4,49.6,49.986,1/24/2024 1:08,CMM1,QC001,pass,PO003909,PART-002,LOT-03909,2024-01-22 12:08:00,492,M006,OP072,1,PLANT3,completed,True,0.6604423132378892,False,False
M0003910,PART-029,LOT-03910,angle,45,46.0,44.0,45.332,1/25/2024 18:48,CMM2,QC001,pass,PO003910,PART-029,LOT-03910,2024-01-24 18:48:00,401,M001,OP061,2,PLANT1,completed,True,0.5170507061434746,False,False
M0003911,PART-039,LOT-03911,thickness,5,5.05,4.95,5.028,1/4/2024 14:25,CMM3,QC014,pass,PO003911,PART-039,LOT-03911,2024-01-03 13:25:00,386,M008,OP060,1,PLANT1,delayed,True,-0.7247317030385809,False,False
M0003912,PART-007,LOT-03912,flatness,0,0.1,0.0,-0.055,1/20/2024 12:07,CMM1,QC020,fail,PO003912,PART-007,LOT-03912,2024-01-20 10:07:00,34,M018,OP089,1,PLANT3,completed,False,-0.8813409722394638,False,False
M0003913,PART-040,LOT-03913,length,20,20.2,19.8,19.881,1/22/2024 21:20,CMM1,QC011,pass,PO003913,PART-040,LOT-03913,2024-01-22 09:20:00,447,M005,OP017,1,PLANT1,completed,True,-0.26710481430344113,False,False
M0003914,PART-049,LOT-03914,length,20,20.2,19.8,19.959,1/27/2024 18:20,CMM2,QC004,pass,PO003914,PART-049,LOT-03914,2024-01-27 18:20:00,344,M013,OP033,2,PLANT2,completed,True,-0.26470160301135603,False,False
M0003915,PART-008,LOT-03915,angle,45,46.0,44.0,45.194,1/26/2024 4:52,CMM3,QC009,pass,PO003915,PART-008,LOT-03915,2024-01-25 08:52:00,121,M016,OP044,1,PLANT1,completed,True,0.5127988707805547,False,False
M0003916,PART-027,LOT-03916,length,20,20.2,19.8,20.033,1/27/2024 20:17,CMM2,QC003,pass,PO003916,PART-027,LOT-03916,2024-01-26 11:17:00,462,M004,OP001,1,PLANT1,completed,True,-0.2624216333239931,False,False
M0003917,PART-036,LOT-03917,length,20,20.2,19.8,20.071,1/3/2024 14:18,CMM3,QC007,pass,PO003917,PART-036,LOT-03917,2024-01-01 16:18:00,364,M018,OP047,2,PLANT2,completed,True,-0.26125083807913113,False,False
M0003918,PART-033,LOT-03918,width,10,10.1,9.9,9.96,1/3/2024 7:22,CMM2,QC020,pass,PO003918,PART-033,LOT-03918,2024-01-02 10:22:00,27,M006,OP084,1,PLANT2,completed,True,-0.5727748044159653,False,False
M0003919,PART-019,LOT-03919,thickness,5,5.05,4.95,4.961,1/9/2024 21:04,CMM1,QC018,pass,PO003919,PART-019,LOT-03919,2024-01-09 20:04:00,428,M005,OP028,2,PLANT2,delayed,True,-0.7267959999176796,False,False
M0003920,PART-011,LOT-03920,thickness,5,5.05,4.95,5.014,1/7/2024 8:45,CMM2,QC013,pass,PO003920,PART-011,LOT-03920,2024-01-06 12:45:00,220,M019,OP005,1,PLANT2,completed,True,-0.7251630486551089,False,False
M0003921,PART-049,LOT-03921,flatness,0,0.1,0.0,-0.028,1/20/2024 6:42,CMM3,QC006,fail,PO003921,PART-049,LOT-03921,2024-01-18 09:42:00,302,M012,OP059,1,PLANT2,completed,False,-0.8805090914075882,False,False
M0003922,PART-031,LOT-03922,angle,45,46.0,44.0,44.327,1/2/2024 23:45,CMM2,QC003,pass,PO003922,PART-031,LOT-03922,2024-01-01 21:45:00,219,M015,OP088,2,PLANT3,completed,True,0.48608625295699265,False,False
M0003923,PART-028,LOT-03923,bore_diameter,50,50.4,49.6,50.019,1/30/2024 14:55,CMM2,QC003,pass,PO003923,PART-028,LOT-03923,2024-01-29 04:55:00,373,M004,OP032,3,PLANT3,in_progress,True,0.6614590564768482,False,False
M0003924,PART-024,LOT-03924,parallelism,0,0.1,0.0,0.026,1/9/2024 5:08,CMM1,QC014,pass,PO003924,PART-024,LOT-03924,2024-01-07 11:08:00,65,M011,OP008,1,PLANT3,completed,True,-0.8788453297438369,False,False
M0003925,PART-027,LOT-03925,angle,45,46.0,44.0,44.959,1/15/2024 2:42,CMM2,QC014,pass,PO003925,PART-027,LOT-03925,2024-01-14 13:42:00,441,M005,OP050,1,PLANT1,completed,True,0.5055584265031188,False,False
M0003926,PART-001,LOT-03926,angle,45,46.0,44.0,44.847,1/11/2024 20:39,CMM2,QC014,pass,PO003926,PART-001,LOT-03926,2024-01-10 21:39:00,121,M012,OP006,2,PLANT3,completed,True,0.5021076615708938,False,False
M0003927,PART-017,LOT-03927,outer_diameter,100,100.5,99.5,99.973,1/9/2024 20:59,CMM1,QC008,pass,PO003927,PART-017,LOT-03927,2024-01-08 02:59:00,164,M007,OP090,3,PLANT3,completed,True,2.2005618370514908,False,False
M0003928,PART-040,LOT-03928,thickness,5,5.05,4.95,4.994,1/26/2024 13:51,CMM2,QC006,pass,PO003928,PART-040,LOT-03928,2024-01-25 11:51:00,463,M008,OP074,1,PLANT1,completed,True,-0.7257792566787206,False,False
M0003929,PART-019,LOT-03929,flatness,0,0.1,0.0,-0.045,1/25/2024 16:50,CMM1,QC003,fail,PO003929,PART-019,LOT-03929,2024-01-23 21:50:00,53,M008,OP004,2,PLANT1,completed,False,-0.8810328682276581,False,False
M0003930,PART-007,LOT-03930,length,20,20.2,19.8,19.952,1/21/2024 16:18,CMM3,QC004,pass,PO003930,PART-007,LOT-03930,2024-01-20 08:18:00,327,M003,OP002,1,PLANT2,in_progress,True,-0.26491727581962,False,False
M0003931,PART-003,LOT-03931,thickness,5,5.05,4.95,5.009,1/8/2024 13:57,CMM1,QC011,pass,PO003931,PART-003,LOT-03931,2024-01-07 16:57:00,71,M012,OP010,2,PLANT2,completed,True,-0.7253171006610118,False,False
M0003932,PART-024,LOT-03932,thickness,5,5.05,4.95,5.005,1/26/2024 21:48,CMM3,QC014,pass,PO003932,PART-024,LOT-03932,2024-01-26 00:48:00,218,M010,OP052,3,PLANT3,completed,True,-0.7254403422657342,False,False
M0003933,PART-015,LOT-03933,length,20,20.2,19.8,20.011,1/30/2024 9:09,CMM3,QC014,pass,PO003933,PART-015,LOT-03933,2024-01-28 23:09:00,461,M011,OP030,3,PLANT2,completed,True,-0.26309946214996593,False,False
M0003934,PART-006,LOT-03934,bore_diameter,50,50.4,49.6,49.867,1/2/2024 11:25,CMM1,QC008,pass,PO003934,PART-006,LOT-03934,2024-01-01 03:25:00,186,M001,OP016,3,PLANT2,delayed,True,0.6567758754974002,False,False
M0003935,PART-027,LOT-03935,thickness,5,5.05,4.95,4.997,1/14/2024 0:31,CMM2,QC003,pass,PO003935,PART-027,LOT-03935,2024-01-12 19:31:00,413,M005,OP063,2,PLANT3,in_progress,True,-0.7256868254751788,False,False
M0003936,PART-038,LOT-03936,width,10,10.1,9.9,9.927,1/20/2024 23:39,CMM1,QC015,pass,PO003936,PART-038,LOT-03936,2024-01-20 07:39:00,458,M004,OP041,1,PLANT2,completed,True,-0.5737915476549243,False,False
M0003937,PART-022,LOT-03937,thickness,5,5.05,4.95,5.003,1/16/2024 22:33,CMM3,QC011,pass,PO003937,PART-022,LOT-03937,2024-01-15 14:33:00,401,M004,OP018,2,PLANT3,completed,True,-0.7255019630680953,False,False
M0003938,PART-029,LOT-03938,bore_diameter,50,50.4,49.6,50.191,1/24/2024 20:08,CMM1,QC009,pass,PO003938,PART-029,LOT-03938,2024-01-23 10:08:00,188,M004,OP018,1,PLANT1,completed,True,0.6667584454799079,False,False
M0003939,PART-049,LOT-03939,bore_diameter,50,50.4,49.6,49.803,1/28/2024 8:42,CMM2,QC009,pass,PO003939,PART-049,LOT-03939,2024-01-26 14:42:00,274,M017,OP013,2,PLANT2,completed,True,0.6548040098218432,False,False
M0003940,PART-010,LOT-03940,flatness,0,0.1,0.0,-0.02,1/18/2024 7:06,CMM1,QC002,fail,PO003940,PART-010,LOT-03940,2024-01-18 03:06:00,457,M002,OP098,3,PLANT3,in_progress,False,-0.8802626081981435,False,False
M0003941,PART-030,LOT-03941,flatness,0,0.1,0.0,0.011,1/10/2024 1:36,CMM3,QC014,pass,PO003941,PART-030,LOT-03941,2024-01-08 07:36:00,136,M013,OP003,1,PLANT1,completed,True,-0.8793074857615456,False,False
M0003942,PART-019,LOT-03942,outer_diameter,100,100.5,99.5,100.209,1/22/2024 17:16,CMM2,QC019,pass,PO003942,PART-019,LOT-03942,2024-01-20 19:16:00,408,M012,OP099,2,PLANT2,completed,True,2.207833091730108,False,False
M0003943,PART-030,LOT-03943,parallelism,0,0.1,0.0,-0.015,1/23/2024 11:47,CMM1,QC011,fail,PO003943,PART-030,LOT-03943,2024-01-22 07:47:00,92,M002,OP046,1,PLANT1,completed,False,-0.8801085561922407,False,False
M0003944,PART-002,LOT-03944,width,10,10.1,9.9,9.977,1/22/2024 13:11,CMM1,QC011,pass,PO003944,PART-002,LOT-03944,2024-01-21 23:11:00,124,M002,OP065,3,PLANT2,completed,True,-0.5722510275958954,False,False
M0003945,PART-025,LOT-03945,thickness,5,5.05,4.95,4.967,1/13/2024 13:53,CMM3,QC009,pass,PO003945,PART-025,LOT-03945,2024-01-12 23:53:00,406,M016,OP069,3,PLANT3,completed,True,-0.7266111375105962,False,False
M0003946,PART-031,LOT-03946,thickness,5,5.05,4.95,5.002,1/5/2024 18:50,CMM1,QC018,pass,PO003946,PART-031,LOT-03946,2024-01-03 18:50:00,130,M004,OP063,2,PLANT2,completed,True,-0.7255327734692759,False,False
M0003947,PART-015,LOT-03947,bore_diameter,50,50.4,49.6,50.272,1/25/2024 18:59,CMM3,QC001,pass,PO003947,PART-015,LOT-03947,2024-01-25 02:59:00,28,M006,OP057,3,PLANT2,in_progress,True,0.6692540879755348,False,False
M0003948,PART-020,LOT-03948,bore_diameter,50,50.4,49.6,50.037,1/24/2024 7:41,CMM3,QC007,pass,PO003948,PART-020,LOT-03948,2024-01-23 21:41:00,453,M011,OP091,2,PLANT2,completed,True,0.6620136436980987,False,False
M0003949,PART-025,LOT-03949,outer_diameter,100,100.5,99.5,99.996,1/3/2024 9:24,CMM2,QC018,pass,PO003949,PART-025,LOT-03949,2024-01-03 06:24:00,102,M019,OP023,1,PLANT2,completed,True,2.201270476278644,False,False
M0003950,PART-049,LOT-03950,parallelism,0,0.1,0.0,0.011,1/19/2024 19:49,CMM3,QC007,pass,PO003950,PART-049,LOT-03950,2024-01-18 22:49:00,370,M017,OP052,3,PLANT1,in_progress,True,-0.8793074857615456,False,False
M0003951,PART-012,LOT-03951,bore_diameter,50,50.4,49.6,49.999,1/26/2024 21:12,CMM2,QC007,pass,PO003951,PART-012,LOT-03951,2024-01-26 06:12:00,284,M010,OP006,1,PLANT2,completed,True,0.6608428484532368,False,False
M0003952,PART-017,LOT-03952,length,20,20.2,19.8,19.946,1/7/2024 14:39,CMM2,QC005,pass,PO003952,PART-017,LOT-03952,2024-01-07 04:39:00,25,M015,OP084,3,PLANT2,completed,True,-0.2651021382267035,False,False
M0003953,PART-010,LOT-03953,bore_diameter,50,50.4,49.6,50.11,1/24/2024 13:21,CMM2,QC012,pass,PO003953,PART-010,LOT-03953,2024-01-22 18:21:00,54,M007,OP044,2,PLANT1,completed,True,0.664262802984281,False,False
M0003954,PART-026,LOT-03954,angle,45,46.0,44.0,45.075,1/24/2024 13:47,CMM2,QC005,pass,PO003954,PART-026,LOT-03954,2024-01-22 15:47:00,233,M005,OP046,2,PLANT3,completed,True,0.509132433040066,False,False
M0003955,PART-034,LOT-03955,thickness,5,5.05,4.95,5.0,1/21/2024 14:01,CMM2,QC012,pass,PO003955,PART-034,LOT-03955,2024-01-20 15:01:00,389,M017,OP061,2,PLANT3,completed,True,-0.7255943942716371,False,False
